ignore	111	li	ul	[]	[]
ignore	112	a	li	['Data']	[]
ignore	113	li	div	[]	[]
ignore	114	a	li	['Investigasi']	[]
ignore	115	li	div	[]	[]
ignore	116	a	li	['Kolom']	[]
ignore	117	ul	li	[]	[]
ignore	118	li	ul	[]	[]
ignore	119	a	li	['Opini']	[]
ignore	120	li	ul	[]	[]
ignore	121	a	li	['Tajuk']	[]
ignore	122	li	ul	[]	[]
ignore	123	a	li	['Jeda']	[]
ignore	124	li	ul	[]	[]
ignore	125	a	li	['Cari Angin']	[]
ignore	126	li	ul	[]	[]
ignore	127	a	li	['Catatan Pinggir']	[]
ignore	128	li	ul	[]	[]
ignore	129	a	li	['Pendapat']	[]
ignore	130	li	div	[]	[]
ignore	131	a	li	['Indeks']	[]
ignore	132	li	div	[]	[]
ignore	133	a	li	['Bekraf']	[]
ignore	134	li	div	[]	[]
ignore	135	a	li	[]	[]
ignore	136	div	div	[]	[]
ignore	137	div	div	[]	[]
ignore	138	div	div	[]	[]
ignore	139	form	div	[]	[]
ignore	140	div	form	[]	[]
ignore	141	a	div	[]	[]
ignore	142	input	div	[]	[]
ignore	143	section	form	[]	[]
ignore	144	div	section	[]	[]
ignore	145	span	div	['yang sedang dalam perbincangan...']	[]
ignore	146	li	div	[]	[]
ignore	147	a	li	['\r\n    \t\t\t\t\t\t\t\t\t\t\t\t\t#Puasa Ramadan 2018    \t\t\t\t\t\t\t\t\t\t\t\t']	[]
ignore	148	li	div	[]	[]
ignore	149	a	li	['\r\n    \t\t\t\t\t\t\t\t\t\t\t\t\t#RUU Terorisme    \t\t\t\t\t\t\t\t\t\t\t\t']	[]
ignore	150	li	div	[]	[]
ignore	151	a	li	['\r\n    \t\t\t\t\t\t\t\t\t\t\t\t\t#Aman Abdurrahman    \t\t\t\t\t\t\t\t\t\t\t\t']	[]
ignore	152	li	div	[]	[]
ignore	153	a	li	['\r\n    \t\t\t\t\t\t\t\t\t\t\t\t\t#Trimoelja D. Soerjadi    \t\t\t\t\t\t\t\t\t\t\t\t']	[]
ignore	154	li	div	[]	[]
ignore	155	a	li	['\r\n    \t\t\t\t\t\t\t\t\t\t\t\t\t#Liga 1    \t\t\t\t\t\t\t\t\t\t\t\t']	[]
ignore	156	p	div	['atau cari berdasarkan hari']	[]
ignore	157	div	div	[]	[]
ignore	158	div	div	[]	[]
ignore	159	input	div	[]	[]
ignore	160	a	div	['\r\n     \t\t\t\t\t\t\t\tKembali\r\n     \t\t\t\t\t\t\t']	[]
ignore	161	div	div	[]	[]
ignore	162	div	div	[]	[]
ignore	163	div	div	[]	[]
ignore	164	div	div	[]	[]
ignore	165	main	div	[]	[]
ignore	166	div	main	[]	[]
ignore	167	section	div	[]	[]
ignore	168	div	section	[]	[]
ignore	169	div	div	[]	[]
ignore	170	nav	div	[]	[]
ignore	171	li	nav	[]	[]
ignore	172	a	li	[]	[]
ignore	173	span	a	['Home']	[]
ignore	174	li	nav	[]	[]
ignore	175	a	li	[]	[]
ignore	176	span	a	['asiangames']	[]
ignore	177	li	nav	[]	[]
ignore	178	a	li	[]	[]
ignore	179	span	a	['Kabar Gelanggang']	[]
ignore	180	article	div	[]	[]
ignore	181	h1	article	['\r\n\t\t\t\t\t\t\tAsian Games 2018: Atlet Balap Sepeda Downhill Diuji di Filipina\t\t\t\t\t\t']	[]
ignore	182	div	article	[]	[]
ignore	183	div	div	['\r\n\t\t\t\t\t\t\t\t\tReporter: ']	[]
ignore	184	h4	div	['Antara']	[]
ignore	185	div	div	['\r\n\t\t\t\t\t\t\t\t\tEditor: ']	[]
ignore	186	h4	div	['Nurdin Saleh']	[]
ignore	187	span	div	['Selasa, 1 Mei 2018 19:20 WIB']	[]
ignore	188	div	article	[]	[]
ignore	189	div	div	[]	[]
ignore	190	a	div	[]	[]
ignore	191	span	a	[]	[]
ignore	192	span	a	['komentar']	[]
ignore	193	div	div	[]	[]
ignore	194	div	div	[]	[]
ignore	195	div	div	[]	[]
ignore	196	div	div	[]	[]
ignore	197	div	div	[]	[]
ignore	198	li	div	[]	[]
ignore	199	span	li	['Font:']	[]
ignore	200	select	li	[]	[]
ignore	201	li	div	[]	[]
ignore	202	span	li	['Ukuran Font:']	[]
ignore	203	a	li	['-']	[]
ignore	204	a	li	['+']	[]
ignore	205	li	div	[]	[]
ignore	206	li	div	[]	[]
ignore	207	figure	article	[]	[]
ignore	208	a	figure	[]	[]
ignore	209	img	a	[]	[]
ignore	210	figcaption	figure	[]	[]
ignore	211	p	figcaption	['Ilustrasi balap sepeda downhill. TEMPO/Prima Mulia']	[]
ignore	212	div	article	[]	[]
content	213	p	div	[', ', u' -\xa0Atlet balap sepeda downhill yang disiapkan untuk ', ' dikirim ke Kejuaraan Asia di Cebu, Filipina, 2-7 Mei. Mereka akan diuji kemampuannya setelah digembleng melalui pemusatan latihan nasional (pelatnas) di dalam dan luar negeri.']	[',', '-\xc2\xa0Atlet balap sepeda downhill yang disiapkan untuk', 'dikirim ke Kejuaraan Asia di Cebu, Filipina, 2-7 Mei. Mereka akan diuji kemampuannya setelah digembleng melalui pemusatan latihan nasional (pelatnas) di dalam dan luar negeri.']
content	214	strong	p	['TEMPO.CO']	[]
content	215	strong	p	['Jakarta']	[]
content	216	a	p	['Asian Games 2018']	[]
content	217	p	div	['Manajer timnas Indonesia, Budi Saputra, mengatakan ada enam pembalap yang dikirim ke Filipina yang terdiri dari empat pembalap putra dan dua pembalap putri. Dari jumlah tersebut satu di antaranya adalah pembalap lapis kedua yang kemampuannya meningkat.']	[]
content	218	p	div	"['""Ya. Kami memang membawa Tio Cahyadi bergabung dengan pembalap pelatnas turun di sana,"" katanya di Jakarta, Selasa.']"	[]
content	219	p	div	['Untuk pembalap pelatnas yang bakal diuji kemampuannya adalah Popo Ario Sejati, Hildan Afosma Katana, Khoiful Mukhib, Nining Purwoningsih, dan Tiara Andini Prastika. Selain Tiara, pembalap yang dikirim baru saja menjalani pemusatan latihan di Melbourne Australia.']	[]
ignore	220	div	div	[]	[]
content	221	p	div	['Menurut Budi, pembalap pelatnas saat ini dalam kondisi siap mengingat persiapan yang dilakukan cukup panjang. Pihaknya menginginkan apa yang diraih di Australia bisa diaplikasikan di Cebu mengingat akan bersaing dengan calon rival di Asian Games 2018.']	[]
content	222	p	div	"['""Selama di Melbourne mereka banyak mendapatkan pelajaran terutama masalah teknik. Perkembangannya cukup bagus. Anak-anak terlihat nyaman dengan sistem pelatihan. Semoga bisa diaplikasikan di sana (Cebu),"" kata Budi.']"	[]
content	223	p	div	['Soal target, Budi menegaskan jika pembalap pelatnas harus mengoptimalkan kemampuannya. Ia berharap Popo Ario dan kawan-kawan bisa naik podium meski persaingan bakal berlangsung dengan ketat.']	[]
content	224	p	div	"['""Untuk putra, pembalap Jepang maupun tuan rumah jelas harus diwaspadai. Sedangkan untuk putri ada pembalap asal Thailand. Kejuaraan Asia ini bisa dikatakan sebagai miniatur Asian Games 2018,"" kata pria asal Purwokerto, Jawa Tengah itu.']"	[]
content	225	p	div	['Cabang balap sepeda disiplin downhill merupakan cabang yang berpeluang mempersembahkan medali bagi kontingen Indonesia di ', '. Untuk itu persiapan terus dilakukan PB ISSI di bawah pimpinan Raja Sapta Oktohari. Begitu juga disiplin road race, BMX maupun track.']	['. Untuk itu persiapan terus dilakukan PB ISSI di bawah pimpinan Raja Sapta Oktohari. Begitu juga disiplin road race, BMX maupun track.']
content	226	a	p	['Asian Games 2018']	[]
content	227	p	div	"['""Untuk downhill, pembalap kita terus dipantau oleh konsultan pelatih asal Australia termasuk hasil kejuaraan Asia. Mereka akan terus memberikan masukan hingga pelaksanaan Asian Games 2018,"" kata Budi menegaskan.']"	[]
ignore	228	hr	article	[]	[]
ignore	229	div	article	[]	[]
ignore	230	li	div	[]	[]
ignore	231	a	li	['Asian Games 2018']	[]
ignore	232	li	div	[]	[]
ignore	233	a	li	['Asian Games']	[]
ignore	234	li	div	[]	[]
ignore	235	a	li	['Balap Sepeda']	[]
ignore	236	p	article	[u'\xa0']	[]
ignore	237	div	article	[]	[]
ignore	238	p	article	[u'\xa0']	[]
ignore	239	h4	article	['Lihat Juga']	[]
ignore	240	p	article	[u'\xa0']	[]
ignore	241	div	article	[]	[]
ignore	242	div	div	[]	[]
ignore	243	div	div	[]	[]
ignore	244	section	div	[]	[]
ignore	245	div	section	[]	[]
ignore	246	div	div	[]	[]
ignore	247	div	div	[]	[]
ignore	248	a	div	['Terkait']	[]
ignore	249	li	div	[]	[]
ignore	250	div	li	[]	[]
ignore	251	div	div	[]	[]
ignore	252	a	div	[]	[]
ignore	253	img	a	[]	[]
ignore	254	a	div	[]	[]
ignore	255	h2	a	['Asian Games 2018 Fun Run di Jakarta Targetkan 10 Ribu Peserta']	[]
ignore	256	a	div	[]	[]
ignore	257	span	a	['4 hari lalu']	[]
ignore	258	li	div	[]	[]
ignore	259	div	li	[]	[]
ignore	260	div	div	[]	[]
ignore	261	a	div	[]	[]
ignore	262	img	a	[]	[]
ignore	263	a	div	[]	[]
ignore	264	h2	a	['Menpora Tegaskan Indonesia Kondusif untuk Asian Games 2018']	[]
ignore	265	a	div	[]	[]
ignore	266	span	a	['4 hari lalu']	[]
ignore	267	li	div	[]	[]
ignore	268	div	li	[]	[]
ignore	269	div	div	[]	[]
ignore	270	a	div	[]	[]
ignore	271	img	a	[]	[]
ignore	272	a	div	[]	[]
ignore	273	h2	a	['JK Khawatir Teror Bom Surabaya Bisa Pengaruhi Asian Games 2018']	[]
ignore	274	a	div	[]	[]
ignore	275	span	a	['4 hari lalu']	[]
ignore	276	li	div	[]	[]
ignore	277	div	li	[]	[]
ignore	278	div	div	[]	[]
ignore	279	a	div	[]	[]
ignore	280	img	a	[]	[]
ignore	281	a	div	[]	[]
ignore	282	h2	a	['Jusuf Kalla: Bom di Surabaya, Orang Asing Bisa Takut ke Indonesia']	[]
ignore	283	a	div	[]	[]
ignore	284	span	a	['4 hari lalu']	[]
ignore	285	div	div	[]	[]
ignore	286	div	div	[]	[]
ignore	287	a	div	['Rekomendasi']	[]
ignore	288	li	div	[]	[]
ignore	289	div	li	[]	[]
ignore	290	div	div	[]	[]
ignore	291	a	div	[]	[]
ignore	292	img	a	[]	[]
ignore	293	a	div	[]	[]
ignore	294	h2	a	['Sosialisasi Asian Games 2018, Rara Liga Dangdut Indonesia Diajak']	[]
ignore	295	a	div	[]	[]
ignore	296	span	a	['1 hari lalu']	[]
ignore	297	li	div	[]	[]
ignore	298	div	li	[]	[]
ignore	299	div	div	[]	[]
ignore	300	a	div	[]	[]
ignore	301	img	a	[]	[]
ignore	302	a	div	[]	[]
ignore	303	h2	a	['Cegah Teror di Asian Games 2018, Polri Siagakan 22 Ribu Personel ']	[]
ignore	304	a	div	[]	[]
ignore	305	span	a	['1 hari lalu']	[]
ignore	306	li	div	[]	[]
ignore	307	div	li	[]	[]
ignore	308	div	div	[]	[]
ignore	309	a	div	[]	[]
ignore	310	img	a	[]	[]
ignore	311	a	div	[]	[]
ignore	312	h2	a	['Cegah Teror di Asian Games 2018, Polri Siagakan 22 Ribu Personel ']	[]
ignore	313	a	div	[]	[]
ignore	314	span	a	['1 hari lalu']	[]
ignore	315	li	div	[]	[]
ignore	316	div	li	[]	[]
ignore	317	div	div	[]	[]
ignore	318	a	div	[]	[]
ignore	319	img	a	[]	[]
ignore	320	a	div	[]	[]
ignore	321	h2	a	['Pemerintah: Pengamanan Asian Games 2018 Berstandar Internasional']	[]
ignore	322	a	div	[]	[]
ignore	323	span	a	['4 hari lalu']	[]
ignore	324	div	section	[]	[]
ignore	325	div	div	[]	[]
ignore	326	div	div	[]	[]
ignore	327	a	div	['Foto']	[]
ignore	328	li	div	[]	[]
ignore	329	div	li	[]	[]
ignore	330	div	div	[]	[]
ignore	331	a	div	[]	[]
ignore	332	img	a	[]	[]
ignore	333	a	div	[]	[]
ignore	334	h2	a	['Mural Pahlawan Nasional untuk Meriahkan Asian Games 2018']	[]
ignore	335	a	div	[]	[]
ignore	336	span	a	['11 jam lalu']	[]
ignore	337	li	div	[]	[]
ignore	338	div	li	[]	[]
ignore	339	div	div	[]	[]
ignore	340	a	div	[]	[]
ignore	341	img	a	[]	[]
ignore	342	a	div	[]	[]
ignore	343	h2	a	['Ditolak Warga, 3 Jenazah Teroris Sidoarjo Dikubur di TPU Khusus']	[]
ignore	344	a	div	[]	[]
ignore	345	span	a	['1 hari lalu']	[]
ignore	346	li	div	[]	[]
ignore	347	div	li	[]	[]
ignore	348	div	div	[]	[]
ignore	349	a	div	[]	[]
ignore	350	img	a	[]	[]
ignore	351	a	div	[]	[]
ignore	352	h2	a	['Deretan Bajaj Lucu Bermotif Maskot Asian Games 2018']	[]
ignore	353	a	div	[]	[]
ignore	354	span	a	['1 hari lalu']	[]
ignore	355	li	div	[]	[]
ignore	356	div	li	[]	[]
ignore	357	div	div	[]	[]
ignore	358	a	div	[]	[]
ignore	359	img	a	[]	[]
ignore	360	a	div	[]	[]
ignore	361	h2	a	['Menteri Basuki Tinjau Fasilitas Asian Games di GBK']	[]
ignore	362	a	div	[]	[]
ignore	363	span	a	['9 hari lalu']	[]
ignore	364	div	div	[]	[]
ignore	365	div	div	[]	[]
ignore	366	a	div	['Video']	[]
ignore	367	li	div	[]	[]
ignore	368	div	li	[]	[]
ignore	369	div	div	[]	[]
ignore	370	a	div	[]	[]
ignore	371	img	a	[]	[]
ignore	372	a	div	[]	[]
ignore	373	h2	a	['Kim Jong Un Genggam Tangan Moon Jae-in Lewati Perbatasan Korea']	[]
ignore	374	a	div	[]	[]
ignore	375	span	a	['22 hari lalu']	[]
ignore	376	li	div	[]	[]
ignore	377	div	li	[]	[]
ignore	378	div	div	[]	[]
ignore	379	a	div	[]	[]
ignore	380	img	a	[]	[]
ignore	381	a	div	[]	[]
ignore	382	h2	a	['Luhut Panjaitan: Pariwisata Berpotensi Menahan Pelemahan Rupiah']	[]
ignore	383	a	div	[]	[]
ignore	384	span	a	['23 hari lalu']	[]
ignore	385	li	div	[]	[]
ignore	386	div	li	[]	[]
ignore	387	div	div	[]	[]
ignore	388	a	div	[]	[]
ignore	389	img	a	[]	[]
ignore	390	a	div	[]	[]
ignore	391	h2	a	['Persiapan Asian Games 2018, CdM Tinjau Tiga Pelatnas']	[]
ignore	392	a	div	[]	[]
ignore	393	span	a	['38 hari lalu']	[]
ignore	394	li	div	[]	[]
ignore	395	div	li	[]	[]
ignore	396	div	div	[]	[]
ignore	397	a	div	[]	[]
ignore	398	img	a	[]	[]
ignore	399	a	div	[]	[]
ignore	400	h2	a	['Venue Velodrome akan Selesai Pada Bulan Mei Mendatang']	[]
ignore	401	a	div	[]	[]
ignore	402	span	a	['43 hari lalu']	[]
ignore	403	div	section	[]	[]
ignore	404	div	div	[]	[]
ignore	405	div	section	[]	[]
ignore	406	div	section	[]	[]
ignore	407	div	section	[]	[]
ignore	408	div	div	[]	[]
ignore	409	div	div	[]	[]
ignore	410	div	div	[]	[]
ignore	411	div	div	[]	[]
ignore	412	div	div	[]	[]
ignore	413	div	div	[]	[]
ignore	414	section	div	[]	[]
ignore	415	div	section	[]	[]
ignore	416	a	div	['\r\n      terpopuler\r\n    ']	[]
ignore	417	li	div	[]	[]
ignore	418	div	li	[]	[]
ignore	419	div	div	[]	[]
ignore	420	a	div	['\r\n            1          ']	[]
ignore	421	a	div	[]	[]
ignore	422	h2	a	['KOI Minta Penunjukkan Ketua Kontingen SEA Games 2019 Dipercepat']	[]
ignore	423	span	a	[]	[]
ignore	424	section	div	[]	[]
ignore	425	div	section	[]	[]
ignore	426	a	div	['\r\n      Fokus\r\n    ']	[]
ignore	427	li	div	[]	[]
ignore	428	div	li	[]	[]
ignore	429	div	div	[]	[]
ignore	430	a	div	[]	[]
ignore	431	img	a	[]	[]
ignore	432	a	div	[]	[]
ignore	433	h2	a	['Dituntut Hukuman Mati, Aman Abdurrahman Berani Mati Syahid?']	[]
ignore	434	li	div	[]	[]
ignore	435	div	li	[]	[]
ignore	436	div	div	[]	[]
ignore	437	a	div	[]	[]
ignore	438	img	a	[]	[]
ignore	439	a	div	[]	[]
ignore	440	h2	a	['Antisipasi Terorisme dan Kendala Deradikalisasi Alumnus ISIS ']	[]
ignore	441	li	div	[]	[]
ignore	442	div	li	[]	[]
ignore	443	div	div	[]	[]
ignore	444	a	div	[]	[]
ignore	445	img	a	[]	[]
ignore	446	a	div	[]	[]
ignore	447	h2	a	['Bank Indonesia Beri Sinyal Kenaikan Suku Bunga Sekali Lagi']	[]
ignore	448	li	div	[]	[]
ignore	449	div	li	[]	[]
ignore	450	div	div	[]	[]
ignore	451	a	div	[]	[]
ignore	452	img	a	[]	[]
ignore	453	a	div	[]	[]
ignore	454	h2	a	['Kominfo Minta Masyarakat Laporkan Konten Radikalisme ']	[]
ignore	455	div	div	[]	[]
ignore	456	div	div	[]	[]
ignore	457	div	div	[]	[]
ignore	458	section	div	[]	[]
ignore	459	div	section	[]	[]
ignore	460	a	div	['\r\n\t\t\tTerkini\r\n\t\t']	[]
ignore	461	li	div	[]	[]
ignore	462	div	li	[]	[]
ignore	463	div	div	[]	[]
ignore	464	a	div	[]	[]
ignore	465	img	a	[]	[]
ignore	466	a	div	[]	[]
ignore	467	h2	a	['KOI Minta Penunjukkan Ketua Kontingen SEA Games 2019 Dipercepat']	[]
ignore	468	a	div	[]	[]
ignore	469	span	a	['17 jam lalu']	[]
ignore	470	li	div	[]	[]
ignore	471	div	li	[]	[]
ignore	472	div	div	[]	[]
ignore	473	a	div	[]	[]
ignore	474	img	a	[]	[]
ignore	475	a	div	[]	[]
ignore	476	h2	a	['Relawan Asian Games 2018 Serukan Gerakan No Need to Worry']	[]
ignore	477	a	div	[]	[]
ignore	478	span	a	['1 hari lalu']	[]
ignore	479	li	div	[]	[]
ignore	480	div	li	[]	[]
ignore	481	li	div	[]	[]
ignore	482	div	li	[]	[]
ignore	483	div	div	[]	[]
ignore	484	a	div	[]	[]
ignore	485	img	a	[]	[]
ignore	486	a	div	[]	[]
ignore	487	h2	a	['Asian Para Games 2018: Tim Putri Voli Duduk Urutan Ke-5 di Cina']	[]
ignore	488	a	div	[]	[]
ignore	489	span	a	['1 hari lalu']	[]
ignore	490	li	div	[]	[]
ignore	491	div	li	[]	[]
ignore	492	div	div	[]	[]
ignore	493	a	div	[]	[]
ignore	494	img	a	[]	[]
ignore	495	a	div	[]	[]
ignore	496	h2	a	['Sosialisasi Asian Games 2018, Rara Liga Dangdut Indonesia Diajak']	[]
ignore	497	a	div	[]	[]
ignore	498	span	a	['1 hari lalu']	[]
ignore	499	li	div	[]	[]
ignore	500	div	li	[]	[]
ignore	501	li	div	[]	[]
ignore	502	div	li	[]	[]
ignore	503	div	div	[]	[]
ignore	504	a	div	[]	[]
ignore	505	img	a	[]	[]
ignore	506	a	div	[]	[]
ignore	507	h2	a	['Cegah Teror di Asian Games 2018, Polri Siagakan 22 Ribu Personel ']	[]
ignore	508	a	div	[]	[]
ignore	509	span	a	['1 hari lalu']	[]
ignore	510	li	div	[]	[]
ignore	511	div	li	[]	[]
ignore	512	div	div	[]	[]
ignore	513	a	div	[]	[]
ignore	514	img	a	[]	[]
ignore	515	a	div	[]	[]
ignore	516	h2	a	['Prosedur Keamanan Zero Tolerance Diterapkan di Asian Games 2018']	[]
ignore	517	a	div	[]	[]
ignore	518	span	a	['2 hari lalu']	[]
ignore	519	li	div	[]	[]
ignore	520	div	li	[]	[]
ignore	521	li	div	[]	[]
ignore	522	div	li	[]	[]
ignore	523	div	div	[]	[]
ignore	524	a	div	[]	[]
ignore	525	img	a	[]	[]
ignore	526	a	div	[]	[]
ignore	527	h2	a	['Asian Games 2018: Menko Puan Berharap Travel Advice ke Indonesia segera Dicabut']	[]
ignore	528	a	div	[]	[]
ignore	529	span	a	['2 hari lalu']	[]
ignore	530	li	div	[]	[]
ignore	531	div	li	[]	[]
ignore	532	div	div	[]	[]
ignore	533	a	div	[]	[]
ignore	534	img	a	[]	[]
ignore	535	a	div	[]	[]
ignore	536	h2	a	['Asian Games 2018: Tim Panjat Tebing Indonesia Waspadai 3 Negara ']	[]
ignore	537	a	div	[]	[]
ignore	538	span	a	['2 hari lalu']	[]
ignore	539	li	div	[]	[]
ignore	540	div	li	[]	[]
ignore	541	div	div	[]	[]
ignore	542	a	div	[]	[]
ignore	543	img	a	[]	[]
ignore	544	a	div	[]	[]
ignore	545	h2	a	['Sulawesi Selatan Punya Satu Wakil di Cabang Judo Asian Games 2018']	[]
ignore	546	a	div	[]	[]
ignore	547	span	a	['3 hari lalu']	[]
ignore	548	li	div	[]	[]
ignore	549	div	li	[]	[]
ignore	550	div	div	[]	[]
ignore	551	a	div	[]	[]
ignore	552	img	a	[]	[]
ignore	553	a	div	[]	[]
ignore	554	h2	a	['Pendamping Tontowi / Liliyana di Asian Games 2018 Belum Ada']	[]
ignore	555	a	div	[]	[]
ignore	556	span	a	['3 hari lalu']	[]
ignore	557	section	div	[]	[]
ignore	558	a	section	['\r\n\t\t\t\t\t\t\t\tSelengkapnya\r\n\t\t\t\t\t\t\t']	[]
ignore	559	div	div	[]	[]
ignore	560	div	div	[]	[]
ignore	561	a	div	['\r\n      Grafis\r\n    ']	[]
ignore	562	div	div	[]	[]
ignore	563	a	div	[]	[]
ignore	564	h2	a	['Donald Trump dan Tamu Kedutaan Besar Amerika Serikat di Yerusalem']	[]
ignore	565	img	a	[]	[]
ignore	566	p	div	['\r\n        Donald Trump meresmikan Kedutaan Besar Amerika Serikat di Yerusalem pada 15 Mei 2018, inilah negara-negara yang menghadiri peresmian tersebut.      ']	[]
ignore	567	div	div	[]	[]
ignore	568	div	div	[]	[]
ignore	569	footer	div	[]	[]
ignore	570	div	footer	[]	[]
ignore	571	div	div	[]	[]
ignore	572	div	div	[]	[]
ignore	573	div	div	[]	[]
ignore	574	a	div	[]	[]
ignore	575	span	a	['Logo TEMPO.CO']	[]
ignore	576	div	div	[]	[]
ignore	577	div	div	[]	[]
ignore	578	nav	div	[]	[]
ignore	579	div	nav	[]	[]
ignore	580	li	div	[]	[]
ignore	581	a	li	['Tentang Kami']	[]
ignore	582	li	div	[]	[]
ignore	583	a	li	['Pedoman Media Siber']	[]
ignore	584	li	div	[]	[]
ignore	585	a	li	['Ketentuan Layanan']	[]
ignore	586	li	div	[]	[]
ignore	587	a	li	['Karir']	[]
ignore	588	li	div	[]	[]
ignore	589	a	li	['Beriklan']	[]
ignore	590	div	nav	[]	[]
ignore	591	li	div	[]	[]
ignore	592	a	li	['Majalah TEMPO']	[]
ignore	593	li	div	[]	[]
ignore	594	a	li	['TEMPO English Magazine']	[]
ignore	595	li	div	[]	[]
ignore	596	a	li	['Koran TEMPO']	[]
ignore	597	li	div	[]	[]
ignore	598	a	li	['TEMPO Institute']	[]
ignore	599	li	div	[]	[]
ignore	600	a	li	['Indonesiana']	[]
ignore	601	li	div	[]	[]
ignore	602	a	li	['TEMPO Store']	[]
ignore	603	li	div	[]	[]
ignore	604	a	li	['TEMPO.CO English']	[]
ignore	605	div	div	[]	[]
ignore	606	ul	div	[]	[]
ignore	607	li	ul	[]	[]
ignore	608	a	li	[]	[]
ignore	609	li	ul	[]	[]
ignore	610	a	li	[]	[]
ignore	611	li	ul	[]	[]
ignore	612	a	li	[]	[]
ignore	613	li	ul	[]	[]
ignore	614	a	li	[]	[]
ignore	615	li	ul	[]	[]
ignore	616	a	li	[]	[]
ignore	617	hr	div	[]	[]
